"NUTS_ID","year","natura2000","area","pop","GDPcap","tour","unemp","propFV_TOT","ALP","ATL","BLK","BOR","CON","MED","PAN","STE","CF","EFT"
"ES64",2013,3.79881894009359,13.4,6245,18700,126378,32.5,0.00585840062590712,0,0,0,0,0,100,0,0,4.3846590026843,483.332625129702
"FI19",2009,3.70134780941326,64764.2,23.2,25300,3961538,9,0.149258686730641,0,0,0,100,0,0,0,0,18.6272164824774,2147.39565115285
"FI19",2010,3.6790368817226,64764.3,23.3,26300,4115017,9,0.149258686730641,0,0,0,100,0,0,0,0,18.6049055547867,2113.34923151562
"FI19",2011,3.67587379499982,64760.4,23.4,27700,4158126,8.3,0.149258686730641,0,0,0,100,0,0,0,0,18.6017424680639,2057.3007223133
"FI19",2012,3.67652423311663,64761,23.5,27900,4185470,8.2,0.149258686730641,0,0,0,100,0,0,0,0,18.6023929061807,2055.39801297045
"FI19",2013,3.67652423744198,64762.4,23.5,27400,4109254,8.5,0.149258686730641,0,0,0,100,0,0,0,0,18.6023929105061,2050.59125319088
"FI1B",2009,4.3131711551235,9594.3,165.3,38600,4468786,6.2,0.152893231953816,0,0,0,100,0,0,0,0,19.6024943505051,2259.82830873422
"FI1B",2010,4.21265577147792,9568.6,167.6,39800,4856835,6.4,0.152893231953816,0,0,0,100,0,0,0,0,19.5019789668595,2215.24866875998
"FI1B",2011,4.20041570817331,9567.9,169.4,40100,5194606,5.8,0.152893231953816,0,0,0,100,0,0,0,0,19.4897389035549,2155.51064599565
"FI1B",2012,4.19520677229203,9567.7,171.3,39900,5262273,6.3,0.152893231953816,0,0,0,100,0,0,0,0,19.4845299676736,2152.86626732378
"FI1B",2013,4.19520671000148,9568,173.3,39300,5103405,6.7,0.152893231953816,0,0,0,100,0,0,0,0,19.4845299053831,2147.83156063483
"FI1C",2009,3.6371082825501,35704.1,36.4,24700,2984620,8.1,0.157094319475562,0,0,0,100,0,0,0,0,19.3465402301063,2230.32122883551
"FI1C",2010,3.63538628519894,35742.1,36.4,25000,3013145,9.1,0.157094319475562,0,0,0,100,0,0,0,0,19.3448182327551,2197.39662884148
"FI1C",2011,3.63500371583099,35739.6,36.5,26700,3213509,8.5,0.157094319475562,0,0,0,100,0,0,0,0,19.3444356633872,2139.44051377741
"FI1C",2012,3.63814553386865,35738.7,36.6,27200,3300686,7.5,0.157094319475562,0,0,0,100,0,0,0,0,19.3475774814248,2137.7342426683
"FI1C",2013,3.63814553113389,35739.3,36.6,26800,3271657,8.4,0.157094319475562,0,0,0,100,0,0,0,0,19.3475774786901,2132.73493034479
"FI1D",2009,19.8759088530025,226780.3,6.4,22200,6736802,10.5,0.179764146553294,7,0,0,93,0,0,0,0,37.8523235083319,4363.7177333654
"FI1D",2010,19.8325837324965,226785.6,6.4,23500,6857807,10.1,0.179764146553294,7,0,0,93,0,0,0,0,37.8089983878259,4294.7607259812
"FI1D",2011,19.8347633721404,226782.8,6.4,24700,6994805,9.4,0.179764146553294,7,0,0,93,0,0,0,0,37.8111780274698,4181.81060193587
"FI1D",2012,19.8380392720039,226784.9,6.4,25000,7163485,9.5,0.179764146553294,7,0,0,93,0,0,0,0,37.8144539273333,4178.15889900807
"FI1D",2013,19.8380393032491,226785.4,6.4,24700,7348441,9.9,0.179764146553294,7,0,0,93,0,0,0,0,37.8144539585785,4168.38784691279
"FI20",2009,1.28260061230127,1581.6,17.8,34700,415592,2.91175563629263,0.282966054240179,0,0,0,93,0,0,0,0,29.5792060363192,3409.97048414065
"FI20",2010,1.28082046383956,1580,18,34500,405253,2.99418844998648,0.282966054240179,0,0,0,93,0,0,0,0,29.5774258878575,3359.72843754812
"FI20",2011,1.28299864144783,1579.9,18.2,35200,426825,3.77703273525181,0.282966054240179,0,0,0,93,0,0,0,0,29.5796040654657,3271.42153021957
"FI20",2012,1.28754623919152,1579.8,18.3,37800,405668,3.29383663466646,0.282966054240179,0,0,0,93,0,0,0,0,29.5841516632094,3268.78412098121
"FI20",2013,1.28754624364876,1579.6,18.4,37200,408300,3.7210544180676,0.282966054240179,0,0,0,93,0,0,0,0,29.5841516676667,3261.13973264847
"FR10",2009,10.73486690836,12012.3,978.8,42600,63638435,8.1,0.113886660133544,0,100,0,0,0,0,0,0,22.1235329217144,2550.46042058497
"FR10",2010,10.7356762567584,12012.3,984,45900,73958172,8.5,0.113886660133544,0,100,0,0,0,0,0,0,22.1243422701128,2513.12545482403
"FR10",2011,10.7375713834897,12012.3,988.6,46300,77403960,8.2,0.113886660133544,0,100,0,0,0,0,0,0,22.1262373968441,2447.10000994551
"FR10",2012,10.7406213917325,12012.3,992.8,46500,78104744,8.1,0.113886660133544,0,100,0,0,0,0,0,0,22.1292874050869,2445.08830612621
"FR10",2013,10.7438826667457,12012.3,997.2,46600,77692454,9,0.113886660133544,0,100,0,0,0,0,0,0,22.1325486801001,2439.72971394463
"FR21",2009,12.8215376259531,25605.8,52.2,22900,3224249,9.2,0.132857425140049,0,8,0,0,92,0,0,0,26.107280139958,3009.71752213828
"FR21",2010,12.8220239533013,25605.8,52.2,23600,3484641,9.2,0.132857425140049,0,8,0,0,92,0,0,0,26.1077664673062,2965.6064653376
"FR21",2011,12.8297916612295,25605.8,52.2,25300,3668441,10.3,0.132857425140049,0,8,0,0,92,0,0,0,26.1155341752344,2888.30508295385
"FR21",2012,12.8297147366079,25605.8,52.3,24800,3726418,10.7,0.132857425140049,0,8,0,0,92,0,0,0,26.1154572506128,2885.524416748
"FR21",2013,12.8297136883688,25605.8,52.3,25100,3936175,10.4,0.132857425140049,0,8,0,0,92,0,0,0,26.1154562023737,2878.77620472322
"FR22",2009,5.59461754408774,19399.5,98.6,20100,3673539,10.3,0.0746612418124795,0,98,0,0,2,0,0,0,13.0607417253357,1505.67745901273
"FR22",2010,5.59394639043138,19399.5,98.8,20900,4934881,11.4,0.0746612418124795,0,98,0,0,2,0,0,0,13.0600705716793,1483.50605838454
"FR22",2011,5.58447818646862,19399.5,99,21600,5151236,9,0.0746612418124795,0,98,0,0,2,0,0,0,13.0506023677166,1443.36014348238
"FR22",2012,5.5852002635248,19399.5,99.2,21800,5119158,10.6,0.0746612418124795,0,98,0,0,2,0,0,0,13.0513244447727,1442.05460371207
"FR22",2013,5.58520018216683,19399.5,99.3,21800,5330359,11.5,0.0746612418124795,0,98,0,0,2,0,0,0,13.0513243634148,1438.68220131295
"FR23",2009,4.39203080305794,12317.4,149,22600,3446442,10,0.076254441834513,0,100,0,0,0,0,0,0,12.0174749865092,1385.406861414
"FR23",2010,4.39497481581492,12317.4,149.2,23700,4742082,9.7,0.076254441834513,0,100,0,0,0,0,0,0,12.0204189992662,1365.41102989148
"FR23",2011,4.38614054239065,12317.4,149.6,24600,4870454,8.9,0.076254441834513,0,100,0,0,0,0,0,0,12.0115847258419,1328.44769650088
"FR23",2012,4.38614455340518,12317.4,150,25000,4727499,10.9,0.076254441834513,0,100,0,0,0,0,0,0,12.0115887368565,1327.17310868916
"FR23",2013,4.44915764639948,12317.4,150.2,24600,4932763,11.5,0.076254441834513,0,100,0,0,0,0,0,0,12.0746018298508,1331.01547834047
"FR24",2009,20.7779985808169,39150.9,65,22200,7311107,6.7,0.0437831336954144,0,94,0,0,6,0,0,0,25.1563119503583,2900.08734971547
"FR24",2010,20.7784827509143,39150.9,65.2,22900,9074769,7,0.0437831336954144,0,94,0,0,6,0,0,0,25.1567961204557,2857.58482309962
"FR24",2011,20.8321092373858,39150.9,65.4,23600,9187317,8.3,0.0437831336954144,0,94,0,0,6,0,0,0,25.2104226069272,2788.20227342139
"FR24",2012,20.8489660428332,39150.9,65.6,23900,9114939,10.8,0.0437831336954144,0,94,0,0,6,0,0,0,25.2272794123746,2787.38871060062
"FR24",2013,20.8756497794079,39150.9,65.8,23700,9190287,10.5,0.0437831336954144,0,94,0,0,6,0,0,0,25.2539631489493,2783.81153385881
"FR25",2009,9.38208246944316,17589.3,83.7,21300,7212236,6.9,0.0459553593823839,0,100,0,0,0,0,0,0,13.9776184076816,1611.37747072221
"FR25",2010,9.38096959561441,17589.3,83.8,22100,8790113,8.2,0.0459553593823839,0,100,0,0,0,0,0,0,13.9765055338528,1587.60479284681
"FR25",2011,9.35583173202557,17589.3,83.9,22900,8701972,9.2,0.0459553593823839,0,100,0,0,0,0,0,0,13.951367670264,1542.98226817027
"FR25",2012,9.35659551105211,17589.3,84,23300,8472458,8.8,0.0459553593823839,0,100,0,0,0,0,0,0,13.9521314492905,1541.58571976222
"FR25",2013,9.35664690542812,17589.3,84,23300,8700604,9,0.0459553593823839,0,100,0,0,0,0,0,0,13.9521828436665,1537.98622788922
"FR26",2009,14.905147077843,31582,52,22300,5860506,7.9,0.142273645413032,0,9,0,0,91,0,0,0,29.1325116191462,3358.47434945333
"FR26",2010,14.9333270379197,31582,52,22600,6352193,8.9,0.142273645413032,0,9,0,0,91,0,0,0,29.1606915792229,3312.39118403154
"FR26",2011,14.9243366629245,31582,52,23500,6503400,8.8,0.142273645413032,0,9,0,0,91,0,0,0,29.1517012042277,3224.0966698192
"FR26",2012,15.1072728881714,31582,51.9,23800,6558819,8.7,0.142273645413032,0,9,0,0,91,0,0,0,29.3346374294746,3241.21503012215
"FR26",2013,15.1059826255537,31582,51.9,23700,6353232,10.6,0.142273645413032,0,9,0,0,91,0,0,0,29.3333471668569,3233.49288538018
"FR30",2009,3.05483287992015,12414.1,325.1,21400,6337878,13.1,0.0961964427519388,0,98,0,0,2,0,0,0,12.674477155114,1461.14783972856
"FR30",2010,3.06038903890393,12414.1,325.4,22000,7065453,12.5,0.0961964427519388,0,98,0,0,2,0,0,0,12.6800333140978,1440.33725841982
"FR30",2011,3.03842057657535,12414.1,326,22900,7214671,12.3,0.0961964427519388,0,98,0,0,2,0,0,0,12.6580648517692,1399.94659141972
"FR30",2012,3.04033545808602,12414.1,326.5,23000,7241637,13.1,0.0961964427519388,0,98,0,0,2,0,0,0,12.6599797332799,1398.81451377065
"FR30",2013,3.040334085482,12414.1,326.8,23100,7498037,14.7,0.0961964427519388,0,98,0,0,2,0,0,0,12.6599783606759,1395.54309044435
"FR41",2009,8.22620223552992,23547.4,99.8,20600,4467208,11.2,0.109248651527131,0,0,0,0,100,0,0,0,19.151067388243,2207.78659351141
"FR41",2010,8.22721627672843,23547.4,99.8,20900,6026719,9.4,0.109248651527131,0,0,0,0,100,0,0,0,19.1520814294415,2175.50346878388
"FR41",2011,8.22674163483118,23547.4,99.8,21500,5921230,10.1,0.109248651527131,0,0,0,0,100,0,0,0,19.1516067875443,2118.11417909475
"FR41",2012,8.23665938714465,23547.4,99.8,21400,6330364,11.6,0.109248651527131,0,0,0,0,100,0,0,0,19.1615245398578,2117.17705691629
"FR41",2013,8.23665858446755,23547.4,99.7,21400,6562813,12.1,0.109248651527131,0,0,0,0,100,0,0,0,19.1615237371807,2112.22573151225
"FR42",2009,22.3295273579154,8280.2,222.7,24900,6736283,8.2,0.141974788510945,0,0,0,0,100,0,0,0,36.5270062090099,4210.93158801519
"FR42",2010,22.3334566823759,8280.2,223.3,25200,7995094,8.1,0.141974788510945,0,0,0,0,100,0,0,0,36.5309355334704,4149.58432919019
"FR42",2011,22.363943836047,8280.2,224.2,26200,8443259,7.4,0.141974788510945,0,0,0,0,100,0,0,0,36.5614226871415,4043.59115454881
"FR42",2012,22.3742712789365,8280.2,224.9,26300,8393751,8.4,0.141974788510945,0,0,0,0,100,0,0,0,36.571750130031,4040.85124570948
"FR42",2013,22.3887091775483,8280.2,225.4,26300,8759736,9.6,0.141974788510945,0,0,0,0,100,0,0,0,36.5861880286428,4032.99282624875
"FR43",2009,26.9722722960703,16202.3,72.2,21000,3264511,8.9,0.114674644422153,0,0,0,0,100,0,0,0,38.4397367382856,4431.43631153401
"FR43",2010,26.9912109172361,16202.3,72.4,21500,4052554,8.2,0.114674644422153,0,0,0,0,100,0,0,0,38.4586753594514,4368.5581620754
"FR43",2011,27.0036668613139,16202.3,72.5,22200,3958575,7.9,0.114674644422153,0,0,0,0,100,0,0,0,38.4711313035292,4254.79958959985
"FR43",2012,27.0826708926988,16202.3,72.6,21700,3935689,9,0.114674644422153,0,0,0,0,100,0,0,0,38.5501353349141,4259.44511368739
"FR43",2013,28.2356288974629,16202.3,72.7,21700,3892205,9.5,0.114674644422153,0,0,0,0,100,0,0,0,39.7030933396782,4376.57758970269
"FR51",2009,13.1414302464272,32081.8,110.8,23400,15789928,7.6,0.0281583280178503,0,100,0,0,0,0,0,0,15.9572630482122,1839.59623308548
"FR51",2010,13.1391990597842,32081.8,111.8,24000,19440199,8.5,0.0281583280178503,0,100,0,0,0,0,0,0,15.9550318615692,1812.34751362548
"FR51",2011,13.1052760624168,32081.8,112.7,25200,19846149,8.5,0.0281583280178503,0,100,0,0,0,0,0,0,15.9211088642018,1760.83013849832
"FR51",2012,13.1065943618041,32081.8,113.7,25500,19447452,8.3,0.0281583280178503,0,100,0,0,0,0,0,0,15.9224271635891,1759.28577139311
"FR51",2013,13.1066632382547,32081.8,114.6,25400,19965413,8.8,0.0281583280178503,0,100,0,0,0,0,0,0,15.9224960400397,1755.17909259038
"FR52",2009,4.09644058451878,27207.9,117.1,22000,15502657,5.6,0.0192342420973033,0,100,0,0,0,0,0,0,6.01986479424911,693.986215914717
"FR52",2010,4.09886743481244,27207.9,117.9,22600,19106413,6.8,0.0192342420973033,0,100,0,0,0,0,0,0,6.02229164454277,684.077937481545
"FR52",2011,4.14407691240874,27207.9,118.6,23500,19428533,7.1,0.0192342420973033,0,100,0,0,0,0,0,0,6.06750112213907,671.048664534741
"FR52",2012,4.15944832283671,27207.9,119.3,23700,18568689,8,0.0192342420973033,0,100,0,0,0,0,0,0,6.08287253256704,672.103001998025
"FR52",2013,4.15944835204486,27207.9,120,23500,20161681,7.9,0.0192342420973033,0,100,0,0,0,0,0,0,6.08287256177519,670.531223023804
"FR53",2009,16.3473720542238,25809.5,68.4,21000,11173172,8.4,0.0412176465509799,0,92,0,0,8,0,0,0,20.4691367093218,2359.73717242185
"FR53",2010,16.3460025994017,25809.5,68.7,21800,13214900,7.7,0.0412176465509799,0,92,0,0,8,0,0,0,20.4677672544997,2324.95349523603
"FR53",2011,16.3035756711526,25809.5,69,22700,13684810,8.1,0.0412176465509799,0,92,0,0,8,0,0,0,20.4253403262506,2258.98554819977
"FR53",2012,16.3054508464452,25809.5,69.2,23200,13650916,8.3,0.0412176465509799,0,92,0,0,8,0,0,0,20.4272155015432,2257.02458625315
"FR53",2013,16.3054509820716,25809.5,69.5,23000,13883168,9.9,0.0412176465509799,0,92,0,0,8,0,0,0,20.4272156371696,2251.74631640894
"FR61",2009,14.1183212123502,41308.4,77.9,23200,21721847,8.3,0.148620907363293,3,93,0,0,3,0,0,0,28.9804119486795,3340.93989006649
"FR61",2010,14.1528330607635,41308.4,78.5,24100,29680364,8.1,0.148620907363293,3,93,0,0,3,0,0,0,29.0149237970928,3295.83328055618
"FR61",2011,14.0983891555316,41308.4,79.2,25100,30803662,9,0.148620907363293,3,93,0,0,3,0,0,0,28.9604798918609,3202.94812716362
"FR61",2012,14.0966187928143,41308.4,79.8,25200,30104651,9.4,0.148620907363293,3,93,0,0,3,0,0,0,28.9587095291436,3199.6783599068
"FR61",2013,14.0968187303838,41308.4,80.4,25000,31390111,8.8,0.148620907363293,3,93,0,0,3,0,0,0,28.9589094667131,3192.217621683
"FR62",2009,10.4424129036412,45347.9,63.3,23500,13212616,8.7,0.225030990845871,12,64,0,0,16,7,0,0,32.9455119882283,3798.04729467108
"FR62",2010,10.4461302559105,45347.9,63.8,23800,17396067,7.8,0.225030990845871,12,64,0,0,16,7,0,0,32.9492293404976,3742.73485563904
"FR62",2011,10.4040914056855,45347.9,64.3,24900,17580528,8.1,0.225030990845871,12,64,0,0,16,7,0,0,32.9071904902726,3639.44328770107
"FR62",2012,10.4397150318792,45347.9,64.8,25500,17627461,8.3,0.225030990845871,12,64,0,0,16,7,0,0,32.9428141164663,3639.8862779714
"FR62",2013,10.4387394956157,45347.9,65.2,25300,17358889,8.6,0.225030990845871,12,64,0,0,16,7,0,0,32.9418385802028,3631.26649251878
"FR63",2009,7.26421552211013,16942.3,43.8,20300,2101657,6.2,0.24013838223747,0,2,0,0,98,0,0,0,31.2780537458571,3605.81822053565
"FR63",2010,7.26435311788966,16942.3,43.8,20400,2618344,7,0.24013838223747,0,2,0,0,98,0,0,0,31.2781913416367,3552.92003178375
"FR63",2011,7.30511974098479,16942.3,43.7,21000,2691986,7.5,0.24013838223747,0,2,0,0,98,0,0,0,31.3189579647318,3463.7892097239
"FR63",2012,7.30511775155464,16942.3,43.6,21200,2655808,6.7,0.24013838223747,0,2,0,0,98,0,0,0,31.3189559753016,3460.46447919912
"FR63",2013,7.33140367863916,16942.3,43.5,21300,2669311,6.9,0.24013838223747,0,2,0,0,98,0,0,0,31.3452419023862,3455.26939375008
"FR71",2009,15.8920068236162,43698.2,141.9,26300,25335950,8.4,0.299544703433273,32,0,0,0,48,19,0,0,45.8464771669435,5285.30528335168
"FR71",2010,16.0003837795026,43698.2,143.2,27300,48544357,8.1,0.299544703433273,32,0,0,0,48,19,0,0,45.9548541228299,5220.05636410814
"FR71",2011,16.3102690303593,43698.2,144.5,28400,47847618,7.7,0.299544703433273,32,0,0,0,48,19,0,0,46.2647393736866,5116.75085785813
"FR71",2012,16.3744403593274,43698.2,145.7,28500,48709067,8,0.299544703433273,32,0,0,0,48,19,0,0,46.3289107026547,5118.93020868747
"FR71",2013,16.3967075908171,43698.2,147,28500,49498847,8.4,0.299544703433273,32,0,0,0,48,19,0,0,46.3511779341444,5109.41363856316
"FR72",2009,16.0243323950595,26012.9,51.7,21200,5043645,7.4,0.241390168188542,0,0,0,0,100,0,0,0,40.1633492139137,4630.13899681812
"FR72",2010,16.0729351915694,26012.9,51.9,22000,6475964,7,0.241390168188542,0,0,0,0,100,0,0,0,40.2119520104236,4567.71455403103
"FR72",2011,16.1372534028751,26012.9,52,22900,6495039,8.4,0.241390168188542,0,0,0,0,100,0,0,0,40.2762702217293,4454.44290831931
"FR72",2012,16.2288013582182,26012.9,52.1,23100,6608783,10,0.241390168188542,0,0,0,0,100,0,0,0,40.3678181770724,4460.28280810795
"FR72",2013,16.3474993061354,26012.9,52.2,23200,6570088,8.9,0.241390168188542,0,0,0,0,100,0,0,0,40.4865161249896,4462.93636724483
"FR81",2009,43.6990869501702,27375.8,95.8,20600,25216754,13.3,0.304893222113731,7,2,0,0,17,74,0,0,74.1884091615433,8552.63948584649
"FR81",2010,44.7941633613084,27375.8,96.9,21000,32784928,13.7,0.304893222113731,7,2,0,0,17,74,0,0,75.2834855726815,8551.52400061017
"FR81",2011,44.7803575522023,27375.8,98.1,21800,33589653,11.9,0.304893222113731,7,2,0,0,17,74,0,0,75.2696797635754,8324.61619182989
"FR81",2012,44.7738212146226,27375.8,99.2,21800,33686937,15,0.304893222113731,7,2,0,0,17,74,0,0,75.2631434259957,8315.90410050437
"FR81",2013,44.7965338083817,27375.8,100.2,21700,34421925,12.8,0.304893222113731,7,2,0,0,17,74,0,0,75.2858560197548,8298.96017065134
"FR82",2009,41.9450724716699,31399.6,155.9,24500,34117544,9.2,0.372917798934506,24,0,0,0,0,76,0,0,79.2368523651205,9134.63760621258
"FR82",2010,41.9258380293235,31399.6,156.3,26000,52666923,9.7,0.372917798934506,24,0,0,0,0,76,0,0,79.2176179227741,8998.40590249706
"FR82",2011,42.0251703948327,31399.6,156.9,26500,55265601,9.7,0.372917798934506,24,0,0,0,0,76,0,0,79.3169502882833,8772.23299913566
"FR82",2012,42.0256153527524,31399.6,157.4,27000,55484758,9.6,0.372917798934506,24,0,0,0,0,76,0,0,79.317395246203,8763.86266031778
"FR82",2013,42.0590283822576,31399.6,157.9,27200,55179806,10.8,0.372917798934506,24,0,0,0,0,76,0,0,79.3508082757082,8747.05067066378
"FR83",2009,19.5427770757135,8679.8,35.4,21800,6532007,5.34327411535417,0.273170169640593,0,0,0,0,0,100,0,0,46.8597940397728,5402.12317978834
"FR83",2010,19.5437343588484,8679.8,36,22600,9083320,6,0.273170169640593,0,0,0,0,0,100,0,0,46.8607513229077,5322.95810397341
"FR83",2011,19.5061497015115,8679.8,36.3,23300,8802647,6.83219161394412,0.273170169640593,0,0,0,0,0,100,0,0,46.8231666655708,5178.51135545266
"FR83",2012,19.5061557936912,8679.8,36.6,23600,8499165,7.8,0.273170169640593,0,0,0,0,0,100,0,0,46.8231727577505,5173.54174447505
"FR83",2013,19.5061549392021,8679.8,37,23800,10144173,12.4,0.273170169640593,0,0,0,0,0,100,0,0,46.8231719032614,5161.44278929051
"HU10",2009,26.7031174268361,6915.9,424.9,26200,6240216,6.5,0.0336129318995418,0,0,0,0,0,0,100,0,30.0644106167903,3465.90617410287
"HU10",2010,27.6264157511746,6915.9,428.2,27100,6513308,8.9,0.0336129318995418,0,0,0,0,0,0,100,0,30.9877089411288,3519.92385472312
"HU10",2011,27.6136329673373,6916.3,430.6,27500,7030658,9,0.0336129318995418,0,0,0,0,0,0,100,0,30.9749261572915,3425.7402534414
"HU10",2012,27.6135345384345,6916.1,426.2,27800,7977112.13792809,9.5,0.0336129318995418,0,0,0,0,0,0,100,0,30.9748277283887,3422.44138623042
"HU10",2013,27.6136223287001,6916.2,427.9,28700,8739463,8.7,0.132656063733668,0,0,0,0,0,0,100,0,40.8792287020669,4506.22611923786
"HU21",2009,22.383417443907,11115.9,99,13100,2126842,9.2,0.0612217437796135,0,0,0,0,0,0,100,0,28.5055918218684,3286.20134787188
"HU21",2010,23.6429259530452,11115.9,98.6,14300,2097976,10,0.0612217437796135,0,0,0,0,0,0,100,0,29.7651003310066,3381.04655921428
"HU21",2011,23.691050223903,11115.8,98.3,15100,2045864,9.5,0.0612217437796135,0,0,0,0,0,0,100,0,29.8132246018644,3297.25930854089
"HU21",2012,23.6907821572071,11115.7,96.9,15100,2445146.58962987,9.9,0.0612217437796135,0,0,0,0,0,0,100,0,29.8129565351684,3294.06501261458
"HU21",2013,23.6907262487777,11086.5,96.7,15600,2730712,8.7,0.129491784824444,0,0,0,0,0,0,100,0,36.6399047312221,4038.91416126137
"HU22",2009,26.2603902250074,11328.3,88,14700,3962837,8.7,0.0381915963376626,0,0,0,0,0,0,100,0,30.0795498587737,3467.65146666591
"HU22",2010,26.0051408558373,11328.3,87.9,16400,4281664,9.3,0.0381915963376626,0,0,0,0,0,0,100,0,29.8243004896036,3387.77116253506
"HU22",2011,25.9344713566884,11328.1,87.8,17300,4351246,7.3,0.0381915963376626,0,0,0,0,0,0,100,0,29.7536309904547,3290.66842169205
"HU22",2012,25.9347408214025,11328,86.9,17300,4713527.71586071,7.5,0.0381915963376626,0,0,0,0,0,0,100,0,29.7539004551688,3287.53984404636
"HU22",2013,25.9499963803204,11328,86.9,17900,4729787,7.7,0.0381915963376626,0,0,0,0,0,0,100,0,29.7691560140867,3281.53325386889
"HU23",2009,22.3401856400548,14168.7,67.1,10700,2075975,11.2,0.0195249708429149,0,0,0,0,0,0,100,0,24.2926827243463,2800.52584808739
"HU23",2010,24.3243382969346,14168.7,66.6,11100,1858431,12.4,0.0195249708429149,0,0,0,0,0,0,100,0,26.2768353812261,2984.81116692846
"HU23",2011,24.3642977350465,14168.6,66.1,11500,1643208,12.9,0.0195249708429149,0,0,0,0,0,0,100,0,26.316794819338,2910.56394763808
"HU23",2012,24.3643055307375,14168.6,65.5,11600,2346899.12899675,12.1,0.0195249708429149,0,0,0,0,0,0,100,0,26.316802615029,2907.77127843021
"HU23",2013,24.4619374617383,14197.8,64.9,11900,2810969,9.3,0.0195249708429149,0,0,0,0,0,0,100,0,26.4144345460298,2911.73338283166
"HU31",2009,43.317961758358,13432.7,90.5,9500,1440708,15.3,0.0821266697763688,0,0,0,0,0,0,100,0,51.5306287359949,5940.58957509526
"HU31",2010,43.7794986636775,13432.7,89.5,9900,1409932,16.2,0.0821266697763688,0,0,0,0,0,0,100,0,51.9921656413144,5905.84042360996
"HU31",2011,43.8293327615456,13432.4,88.5,10200,1522431,16.4,0.0821266697763688,0,0,0,0,0,0,100,0,52.0419997391825,5755.69970597449
"HU31",2012,43.8314557539625,13430,89,10200,1856397.81745635,16.1,0.0821266697763688,0,0,0,0,0,0,100,0,52.0441227315994,5750.41001385246
"HU31",2013,43.8307323347428,13430.1,88.1,10500,2072053,12.6,0.0821266697763688,0,0,0,0,0,0,100,0,52.0433993123797,5736.8823424869
"HU32",2009,29.9867102637113,17728.7,84.5,10100,1802810,14.1,0.00474889409315639,0,0,0,0,0,0,100,0,30.4615996730269,3511.69519753804
"HU32",2010,30.6303973932748,17728.7,83.9,10400,1813097,14.4,0.00474889409315639,0,0,0,0,0,0,100,0,31.1052868025904,3533.27963782191
"HU32",2011,30.5907383801123,17728,83.3,11000,1687804,14.6,0.00474889409315639,0,0,0,0,0,0,100,0,31.0656277894279,3435.77160043105
"HU32",2012,30.590631663046,17728,84.3,10900,1982169.57830326,13.9,0.00474889409315639,0,0,0,0,0,0,100,0,31.0655210723616,3432.46218946428
"HU32",2013,30.5906316861485,17727.9,83.9,11300,1948492,14.2,0.00474889409315639,0,0,0,0,0,0,100,0,31.0655210954641,3424.4350251412
"HU33",2009,23.2002684850048,18337.3,72.1,10300,1060358,10.6,0.0136817083625594,0,0,0,0,0,0,100,0,24.5684393212607,2832.31581077708
"HU33",2010,23.464729161923,18337.3,71.6,10600,1056326,10.4,0.0136817083625594,0,0,0,0,0,0,100,0,24.8328999981789,2820.79314903878
"HU33",2011,23.466264212775,18337.2,71.1,11400,1153703,10.5,0.0136817083625594,0,0,0,0,0,0,100,0,24.8344350490309,2746.61910045956
"HU33",2012,23.4606443409155,18337.3,70.5,11600,1301666.57202013,10.3,0.0136817083625594,0,0,0,0,0,0,100,0,24.8288151771714,2743.36197697517
"HU33",2013,23.4657141743621,18337.3,70,11900,1394672,11,0.0136817083625594,0,0,0,0,0,0,100,0,24.833885010618,2737.50520325592
"IE01",2009,17.0175671736011,33252,38.1,21800,11187434.723881,13.4,0.018634781400731,0,100,0,0,0,0,0,0,18.8810453136742,2176.65772199216
"IE01",2010,19.0689836687152,33252,38.4,21800,11129692.6887933,14.5,0.018634781400731,0,100,0,0,0,0,0,0,20.9324618087883,2377.73859948197
"IE01",2011,20.3873234312541,33252,38.5,22700,12099201.8132395,15.9,0.018634781400731,0,100,0,0,0,0,0,0,22.2508015713272,2460.87645946782
"IE01",2012,20.3903896067139,33252,38.5,22400,7333952.85788646,16.5,0.018634781400731,0,100,0,0,0,0,0,0,22.253867746787,2458.85331948105
"IE01",2013,20.4428101888907,33252,38.5,22500,6859584,14.2,0.018634781400731,0,100,0,0,0,0,0,0,22.3062883289638,2458.88149758914
"IE02",2009,8.9676427380921,36545,91.3,34700,12787674.0289705,11.5,0.0305456147417744,0,100,0,0,0,0,0,0,12.0222042122695,1385.95205928834
"IE02",2010,12.2140544101717,36545,91.7,36800,15771142.2399125,13.6,0.0305456147417744,0,100,0,0,0,0,0,0,15.2686158843491,1734.37685832243
"IE02",2011,13.024814668758,36545,92,38000,17268059.7960392,14.2,0.0305456147417744,0,100,0,0,0,0,0,0,16.0793761429354,1778.33405714553
"IE02",2012,13.0248154058857,36545,92.3,38700,21365837.3399053,14.1,0.0305456147417744,0,100,0,0,0,0,0,0,16.0793768800631,1776.62731110813
"IE02",2013,13.0239616029816,36545,92.7,38800,21426850,12.6,0.0305456147417744,0,100,0,0,0,0,0,0,16.078523077159,1772.37836792648
"ITC1",2009,16.7277165794039,25402.5,175.3,25462.5397947829,11593822,6.8,0.207621816745682,44,0,0,0,52,3,0,0,37.4898982539721,4321.93637457719
